Participant,Difficulty,Technique,Rating
s0097,Level4,C,3
s0098,Level1,A,1
s0098,Level1,B,3
s0098,Level1,C,2
s0098,Level2,A,1
s0098,Level2,B,3
s0098,Level2,C,3
s0098,Level3,A,1
s0098,Level3,B,4
s0098,Level3,C,1
s0098,Level4,A,3
s0098,Level4,B,3
s0098,Level4,C,2
s0099,Level1,A,1
s0099,Level1,B,3
s0099,Level1,C,3
s0099,Level2,A,3
s0099,Level2,B,3
s0099,Level2,C,3
s0099,Level3,A,1
s0099,Level3,B,1
s0099,Level3,C,1
s0099,Level4,A,3
s0099,Level4,B,3
s0099,Level4,C,3
s0100,Level1,A,3
s0100,Level1,B,1
s0100,Level1,C,3
s0100,Level2,A,3
s0100,Level2,B,5
s0100,Level2,C,3
s0100,Level3,A,3
s0100,Level3,B,3
s0100,Level3,C,3
s0100,Level4,A,3
s0100,Level4,B,3
s0100,Level4,C,2
s0101,Level1,A,4
s0101,Level1,B,3
s0101,Level1,C,3
s0101,Level2,A,4
s0101,Level2,B,3
s0101,Level2,C,3
s0101,Level3,A,4
s0101,Level3,B,3
s0101,Level3,C,3
s0101,Level4,A,4
s0101,Level4,B,3
s0101,Level4,C,5
s0102,Level1,A,5
s0102,Level1,B,5
s0102,Level1,C,5
s0102,Level2,A,4
s0102,Level2,B,5
s0102,Level2,C,5
s0102,Level3,A,4
s0102,Level3,B,5
s0102,Level3,C,5
s0102,Level4,A,5
s0102,Level4,B,5
s0102,Level4,C,5
s0103,Level1,A,1
s0103,Level1,B,3
s0103,Level1,C,3
s0103,Level2,A,3
s0103,Level2,B,4
s0103,Level2,C,4
s0103,Level3,A,3
s0103,Level3,B,1
s0103,Level3,C,3
s0103,Level4,A,3
s0103,Level4,B,4
s0103,Level4,C,3
s0104,Level1,A,3
s0104,Level1,B,3
s0104,Level1,C,5
s0104,Level2,A,2
s0104,Level2,B,3
s0104,Level2,C,3
s0104,Level3,A,3
s0104,Level3,B,5
s0104,Level3,C,3
s0104,Level4,A,3
s0104,Level4,B,5
s0104,Level4,C,4
s0105,Level1,A,4
s0105,Level1,B,4
s0105,Level1,C,4
s0105,Level2,A,3
s0105,Level2,B,5
s0105,Level2,C,5
s0105,Level3,A,5
s0105,Level3,B,3
s0105,Level3,C,4
s0105,Level4,A,5
s0105,Level4,B,4
s0105,Level4,C,2
s0106,Level1,A,3
s0106,Level1,B,3
s0106,Level1,C,4
s0106,Level2,A,4
s0106,Level2,B,3
s0106,Level2,C,3
s0106,Level3,A,3
s0106,Level3,B,3
s0106,Level3,C,3
s0106,Level4,A,3
s0106,Level4,B,3
s0106,Level4,C,4
s0107,Level1,A,2
s0107,Level1,B,3
s0107,Level1,C,3
s0107,Level2,A,3
s0107,Level2,B,4
s0107,Level2,C,3
s0107,Level3,A,3
s0107,Level3,B,3
s0107,Level3,C,3
s0107,Level4,A,3
s0107,Level4,B,1
s0107,Level4,C,4
s0108,Level1,A,5
s0108,Level1,B,4
s0108,Level1,C,3
s0108,Level2,A,3
s0108,Level2,B,4
s0108,Level2,C,3
s0108,Level3,A,1
s0108,Level3,B,3
s0108,Level3,C,3
s0108,Level4,A,3
s0108,Level4,B,3
s0108,Level4,C,3
s0109,Level1,A,1
s0109,Level1,B,1
s0109,Level1,C,3
s0109,Level2,A,1
s0109,Level2,B,3
s0109,Level2,C,3
s0109,Level3,A,1
s0109,Level3,B,1
s0109,Level3,C,3
s0109,Level4,A,3
s0109,Level4,B,3
s0109,Level4,C,1
s0110,Level1,A,5
s0110,Level1,B,5
s0110,Level1,C,5
s0110,Level2,A,5
s0110,Level2,B,5
s0110,Level2,C,4
s0110,Level3,A,5
s0110,Level3,B,4
s0110,Level3,C,5
s0110,Level4,A,4
s0110,Level4,B,5
s0110,Level4,C,5
s0111,Level1,A,3
s0111,Level1,B,3
s0111,Level1,C,3
s0111,Level2,A,3
s0111,Level2,B,1
s0111,Level2,C,5
s0111,Level3,A,3
s0111,Level3,B,5
s0111,Level3,C,2
s0111,Level4,A,3
s0111,Level4,B,3
s0111,Level4,C,3
s0112,Level1,A,3
s0112,Level1,B,1
s0112,Level1,C,3
s0112,Level2,A,3
s0112,Level2,B,2
s0112,Level2,C,1
s0112,Level3,A,3
s0112,Level3,B,3
s0112,Level3,C,3
s0112,Level4,A,1
s0112,Level4,B,3
s0112,Level4,C,2
s0113,Level1,A,4
s0113,Level1,B,3
s0113,Level1,C,3
s0113,Level2,A,3
s0113,Level2,B,4
s0113,Level2,C,3
s0113,Level3,A,3
s0113,Level3,B,3
s0113,Level3,C,3
s0113,Level4,A,5
s0113,Level4,B,4
s0113,Level4,C,3
s0114,Level1,A,3
s0114,Level1,B,1
s0114,Level1,C,1
s0114,Level2,A,3
s0114,Level2,B,1
s0114,Level2,C,1
s0114,Level3,A,1
s0114,Level3,B,4
s0114,Level3,C,2
s0114,Level4,A,1
s0114,Level4,B,2
s0114,Level4,C,3
s0115,Level1,A,2
s0115,Level1,B,3
s0115,Level1,C,1
s0115,Level2,A,1
s0115,Level2,B,3
s0115,Level2,C,3
s0115,Level3,A,3
s0115,Level3,B,1
s0115,Level3,C,3
s0115,Level4,A,1
s0115,Level4,B,1
s0115,Level4,C,3
s0116,Level1,A,4
s0116,Level1,B,5
s0116,Level1,C,3
s0116,Level2,A,3
s0116,Level2,B,3
s0116,Level2,C,3
s0116,Level3,A,3
s0116,Level3,B,3
s0116,Level3,C,3
s0116,Level4,A,3
s0116,Level4,B,3
s0116,Level4,C,3
s0117,Level1,A,3
s0117,Level1,B,4
s0117,Level1,C,5
s0117,Level2,A,5
s0117,Level2,B,5
s0117,Level2,C,3
s0117,Level3,A,5
s0117,Level3,B,4
s0117,Level3,C,5
s0117,Level4,A,3
s0117,Level4,B,5
s0117,Level4,C,4
s0118,Level1,A,3
s0118,Level1,B,1
s0118,Level1,C,3
s0118,Level2,A,5
s0118,Level2,B,3
s0118,Level2,C,1
s0118,Level3,A,3
s0118,Level3,B,1
s0118,Level3,C,3
s0118,Level4,A,3
s0118,Level4,B,3
s0118,Level4,C,3
s0119,Level1,A,5
s0119,Level1,B,3
s0119,Level1,C,4
s0119,Level2,A,3
s0119,Level2,B,3
s0119,Level2,C,5
s0119,Level3,A,5
s0119,Level3,B,4
s0119,Level3,C,4
s0119,Level4,A,5
s0119,Level4,B,4
s0119,Level4,C,4
s0120,Level1,A,3
s0120,Level1,B,5
s0120,Level1,C,3
s0120,Level2,A,3
s0120,Level2,B,3
s0120,Level2,C,3
s0120,Level3,A,3
s0120,Level3,B,3
s0120,Level3,C,3
s0120,Level4,A,3
s0120,Level4,B,3
s0120,Level4,C,3
s0121,Level1,A,3
s0121,Level1,B,3
s0121,Level1,C,2
s0121,Level2,A,3
s0121,Level2,B,3
s0121,Level2,C,3
s0121,Level3,A,3
s0121,Level3,B,3
s0121,Level3,C,1
s0121,Level4,A,1
s0121,Level4,B,1
s0121,Level4,C,3
s0122,Level1,A,3
s0122,Level1,B,3
s0122,Level1,C,3
s0122,Level2,A,1
s0122,Level2,B,3
s0122,Level2,C,3
s0122,Level3,A,3
s0122,Level3,B,3
s0122,Level3,C,3
s0122,Level4,A,3
s0122,Level4,B,5
s0122,Level4,C,3
s0123,Level1,A,4
s0123,Level1,B,3
s0123,Level1,C,3
s0123,Level2,A,3
s0123,Level2,B,3
s0123,Level2,C,3
s0123,Level3,A,3
s0123,Level3,B,5
s0123,Level3,C,3
s0123,Level4,A,4
s0123,Level4,B,5
s0123,Level4,C,5
s0124,Level1,A,3
s0124,Level1,B,3
s0124,Level1,C,2
s0124,Level2,A,3
s0124,Level2,B,3
s0124,Level2,C,3
s0124,Level3,A,3
s0124,Level3,B,1
s0124,Level3,C,3
s0124,Level4,A,3
s0124,Level4,B,3
s0124,Level4,C,3
s0125,Level1,A,4
s0125,Level1,B,4
s0125,Level1,C,5
s0125,Level2,A,5
s0125,Level2,B,3
s0125,Level2,C,5
s0125,Level3,A,3
s0125,Level3,B,5
s0125,Level3,C,5
s0125,Level4,A,5
s0125,Level4,B,3
s0125,Level4,C,5
s0126,Level1,A,3
s0126,Level1,B,3
s0126,Level1,C,3
s0126,Level2,A,3
s0126,Level2,B,3
s0126,Level2,C,4
s0126,Level3,A,5
s0126,Level3,B,3
s0126,Level3,C,3
s0126,Level4,A,5
s0126,Level4,B,4
s0126,Level4,C,3
s0127,Level1,A,3
s0127,Level1,B,3
s0127,Level1,C,5
s0127,Level2,A,3
s0127,Level2,B,3
s0127,Level2,C,3
s0127,Level3,A,3
s0127,Level3,B,4
s0127,Level3,C,3
s0127,Level4,A,3
s0127,Level4,B,3
s0127,Level4,C,3
s0128,Level1,A,3
s0128,Level1,B,1
s0128,Level1,C,1
s0128,Level2,A,1
s0128,Level2,B,1
s0128,Level2,C,2
s0128,Level3,A,3
s0128,Level3,B,3
s0128,Level3,C,3
s0128,Level4,A,3
s0128,Level4,B,1
s0128,Level4,C,1
s0129,Level1,A,4
s0129,Level1,B,4
s0129,Level1,C,3
s0129,Level2,A,3
s0129,Level2,B,5
s0129,Level2,C,5
s0129,Level3,A,3
s0129,Level3,B,3
s0129,Level3,C,3
s0129,Level4,A,3
s0129,Level4,B,1
s0129,Level4,C,4
s0130,Level1,A,2
s0130,Level1,B,1
s0130,Level1,C,3
s0130,Level2,A,3
s0130,Level2,B,3
s0130,Level2,C,3
s0130,Level3,A,3
s0130,Level3,B,3
s0130,Level3,C,3
s0130,Level4,A,3
s0130,Level4,B,2
s0130,Level4,C,3
s0131,Level1,A,3
s0131,Level1,B,3
s0131,Level1,C,1
s0131,Level2,A,3
s0131,Level2,B,3
s0131,Level2,C,3
s0131,Level3,A,3
s0131,Level3,B,3
s0131,Level3,C,3
s0131,Level4,A,1
s0131,Level4,B,1
s0131,Level4,C,3
s0132,Level1,A,2
s0132,Level1,B,3
s0132,Level1,C,1
s0132,Level2,A,3
s0132,Level2,B,3
s0132,Level2,C,1
s0132,Level3,A,3
s0132,Level3,B,4
s0132,Level3,C,1
s0132,Level4,A,1
s0132,Level4,B,1
s0132,Level4,C,1
s0133,Level1,A,1
s0133,Level1,B,3
s0133,Level1,C,3
s0133,Level2,A,1
s0133,Level2,B,1
s0133,Level2,C,1
s0133,Level3,A,1
s0133,Level3,B,3
s0133,Level3,C,3
s0133,Level4,A,2
s0133,Level4,B,1
s0133,Level4,C,2
s0134,Level1,A,3
s0134,Level1,B,5
s0134,Level1,C,3
s0134,Level2,A,3
s0134,Level2,B,4
s0134,Level2,C,3
s0134,Level3,A,3
s0134,Level3,B,4
s0134,Level3,C,3
s0134,Level4,A,4
s0134,Level4,B,4
s0134,Level4,C,4
s0135,Level1,A,3
s0135,Level1,B,3
s0135,Level1,C,3
s0135,Level2,A,3
s0135,Level2,B,1
s0135,Level2,C,4
s0135,Level3,A,3
s0135,Level3,B,5
s0135,Level3,C,1
s0135,Level4,A,3
s0135,Level4,B,1
s0135,Level4,C,3
s0136,Level1,A,1
s0136,Level1,B,1
s0136,Level1,C,1
s0136,Level2,A,1
s0136,Level2,B,1
s0136,Level2,C,1
s0136,Level3,A,3
s0136,Level3,B,3
s0136,Level3,C,1
s0136,Level4,A,1
s0136,Level4,B,1
s0136,Level4,C,2
s0137,Level1,A,5
s0137,Level1,B,3
s0137,Level1,C,3
s0137,Level2,A,4
s0137,Level2,B,4
s0137,Level2,C,5
s0137,Level3,A,3
s0137,Level3,B,5
s0137,Level3,C,4
s0137,Level4,A,3
s0137,Level4,B,3
s0137,Level4,C,3
s0138,Level1,A,4
s0138,Level1,B,3
s0138,Level1,C,5
s0138,Level2,A,4
s0138,Level2,B,4
s0138,Level2,C,3
s0138,Level3,A,5
s0138,Level3,B,3
s0138,Level3,C,3
s0138,Level4,A,5
s0138,Level4,B,5
s0138,Level4,C,3
s0139,Level1,A,4
s0139,Level1,B,4
s0139,Level1,C,3
s0139,Level2,A,3
s0139,Level2,B,2
s0139,Level2,C,3
s0139,Level3,A,5
s0139,Level3,B,3
s0139,Level3,C,1
s0139,Level4,A,5
s0139,Level4,B,3
s0139,Level4,C,5
s0140,Level1,A,1
s0140,Level1,B,1
s0140,Level1,C,2
s0140,Level2,A,2
s0140,Level2,B,1
s0140,Level2,C,1
s0140,Level3,A,2
s0140,Level3,B,3
s0140,Level3,C,3
s0140,Level4,A,1
s0140,Level4,B,3
s0140,Level4,C,1
s0141,Level1,A,3
s0141,Level1,B,3
s0141,Level1,C,3
s0141,Level2,A,3
s0141,Level2,B,4
s0141,Level2,C,3
s0141,Level3,A,3
s0141,Level3,B,3
s0141,Level3,C,3
s0141,Level4,A,3
s0141,Level4,B,3
s0141,Level4,C,3
s0142,Level1,A,4
s0142,Level1,B,3
s0142,Level1,C,4
s0142,Level2,A,3
s0142,Level2,B,3
s0142,Level2,C,3
s0142,Level3,A,3
s0142,Level3,B,4
s0142,Level3,C,3
s0142,Level4,A,4
s0142,Level4,B,3
s0142,Level4,C,3
s0143,Level1,A,3
s0143,Level1,B,3
s0143,Level1,C,2
s0143,Level2,A,2
s0143,Level2,B,5
s0143,Level2,C,4
s0143,Level3,A,3
s0143,Level3,B,5
s0143,Level3,C,1
s0143,Level4,A,5
s0143,Level4,B,3
s0143,Level4,C,3
s0144,Level1,A,3
s0144,Level1,B,3
s0144,Level1,C,4
s0144,Level2,A,3
s0144,Level2,B,1
s0144,Level2,C,3
s0144,Level3,A,3
s0144,Level3,B,3
s0144,Level3,C,3
s0144,Level4,A,3
s0144,Level4,B,3
s0144,Level4,C,1
s0145,Level1,A,5
s0145,Level1,B,5
s0145,Level1,C,5
s0145,Level2,A,3
s0145,Level2,B,5
s0145,Level2,C,4
s0145,Level3,A,5
s0145,Level3,B,3
s0145,Level3,C,5
s0145,Level4,A,5
s0145,Level4,B,4
s0145,Level4,C,3
s0146,Level1,A,3
s0146,Level1,B,1
s0146,Level1,C,3
s0146,Level2,A,1
s0146,Level2,B,3
s0146,Level2,C,1
s0146,Level3,A,1
s0146,Level3,B,1
s0146,Level3,C,3
s0146,Level4,A,1
s0146,Level4,B,1
s0146,Level4,C,1
s0147,Level1,A,3
s0147,Level1,B,2
s0147,Level1,C,3
s0147,Level2,A,3
s0147,Level2,B,3
s0147,Level2,C,3
s0147,Level3,A,3
s0147,Level3,B,2
s0147,Level3,C,3
s0147,Level4,A,3
s0147,Level4,B,3
s0147,Level4,C,3
s0148,Level1,A,1
s0148,Level1,B,3
s0148,Level1,C,3
s0148,Level2,A,3
s0148,Level2,B,3
s0148,Level2,C,3
s0148,Level3,A,3
s0148,Level3,B,3
s0148,Level3,C,3
s0148,Level4,A,2
s0148,Level4,B,3
s0148,Level4,C,2
s0149,Level1,A,1
s0149,Level1,B,1
s0149,Level1,C,1
s0149,Level2,A,1
s0149,Level2,B,1
s0149,Level2,C,1
s0149,Level3,A,1
s0149,Level3,B,1
s0149,Level3,C,1
s0149,Level4,A,1
s0149,Level4,B,1
s0149,Level4,C,1
s0150,Level1,A,3
s0150,Level1,B,3
s0150,Level1,C,2
s0150,Level2,A,1
s0150,Level2,B,3
s0150,Level2,C,3
s0150,Level3,A,3
s0150,Level3,B,3
s0150,Level3,C,3
s0150,Level4,A,3
s0150,Level4,B,3
s0150,Level4,C,3
s0151,Level1,A,3
s0151,Level1,B,4
s0151,Level1,C,4
s0151,Level2,A,3
s0151,Level2,B,4
s0151,Level2,C,4
s0151,Level3,A,3
s0151,Level3,B,3
s0151,Level3,C,5
s0151,Level4,A,5
s0151,Level4,B,3
s0151,Level4,C,4
s0152,Level1,A,3
s0152,Level1,B,3
s0152,Level1,C,3
s0152,Level2,A,4
s0152,Level2,B,3
s0152,Level2,C,3
s0152,Level3,A,3
s0152,Level3,B,4
s0152,Level3,C,3
s0152,Level4,A,3
s0152,Level4,B,2
s0152,Level4,C,4
s0153,Level1,A,4
s0153,Level1,B,3
s0153,Level1,C,3
s0153,Level2,A,1
s0153,Level2,B,4
s0153,Level2,C,3
s0153,Level3,A,3
s0153,Level3,B,1
s0153,Level3,C,3
s0153,Level4,A,3
s0153,Level4,B,3
s0153,Level4,C,3
s0154,Level1,A,5
s0154,Level1,B,4
s0154,Level1,C,3
s0154,Level2,A,4
s0154,Level2,B,5
s0154,Level2,C,4
s0154,Level3,A,3
s0154,Level3,B,3
s0154,Level3,C,3
s0154,Level4,A,4
s0154,Level4,B,1
s0154,Level4,C,3
s0155,Level1,A,3
s0155,Level1,B,1
s0155,Level1,C,1
s0155,Level2,A,2
s0155,Level2,B,3
s0155,Level2,C,1
s0155,Level3,A,3
s0155,Level3,B,1
s0155,Level3,C,1
s0155,Level4,A,1
s0155,Level4,B,3
s0155,Level4,C,1
s0156,Level1,A,2
s0156,Level1,B,2
s0156,Level1,C,2
s0156,Level2,A,2
s0156,Level2,B,1
s0156,Level2,C,3
s0156,Level3,A,3
s0156,Level3,B,3
s0156,Level3,C,3
s0156,Level4,A,1
s0156,Level4,B,3
s0156,Level4,C,4
s0157,Level1,A,3
s0157,Level1,B,3
s0157,Level1,C,3
s0157,Level2,A,2
s0157,Level2,B,1
s0157,Level2,C,1
s0157,Level3,A,3
s0157,Level3,B,3
s0157,Level3,C,3
s0157,Level4,A,1
s0157,Level4,B,3
s0157,Level4,C,3
s0158,Level1,A,4
s0158,Level1,B,3
s0158,Level1,C,4
s0158,Level2,A,3
s0158,Level2,B,3
s0158,Level2,C,1
s0158,Level3,A,3
s0158,Level3,B,3
s0158,Level3,C,3
s0158,Level4,A,3
s0158,Level4,B,1
s0158,Level4,C,3
s0159,Level1,A,3
s0159,Level1,B,3
s0159,Level1,C,3
s0159,Level2,A,3
s0159,Level2,B,2
s0159,Level2,C,1
s0159,Level3,A,3
s0159,Level3,B,1
s0159,Level3,C,3
s0159,Level4,A,3
s0159,Level4,B,3
s0159,Level4,C,1
s0160,Level1,A,1
s0160,Level1,B,1
s0160,Level1,C,1
s0160,Level2,A,1
s0160,Level2,B,1
s0160,Level2,C,3
s0160,Level3,A,1
s0160,Level3,B,1
s0160,Level3,C,1
s0160,Level4,A,1
s0160,Level4,B,1
s0160,Level4,C,1
s0161,Level1,A,3
s0161,Level1,B,5
s0161,Level1,C,2
s0161,Level2,A,3
s0161,Level2,B,3
s0161,Level2,C,3
s0161,Level3,A,3
s0161,Level3,B,4
s0161,Level3,C,5
s0161,Level4,A,3
s0161,Level4,B,3
s0161,Level4,C,4
s0162,Level1,A,4
s0162,Level1,B,3
s0162,Level1,C,3
s0162,Level2,A,3
s0162,Level2,B,4
s0162,Level2,C,3
s0162,Level3,A,3
s0162,Level3,B,2
s0162,Level3,C,3
s0162,Level4,A,2
s0162,Level4,B,3
s0162,Level4,C,3
s0163,Level1,A,3
s0163,Level1,B,3
s0163,Level1,C,1
s0163,Level2,A,1
s0163,Level2,B,2
s0163,Level2,C,1
s0163,Level3,A,1
s0163,Level3,B,3
s0163,Level3,C,3
s0163,Level4,A,3
s0163,Level4,B,3
s0163,Level4,C,3
s0164,Level1,A,3
s0164,Level1,B,4
s0164,Level1,C,4
s0164,Level2,A,4
s0164,Level2,B,5
s0164,Level2,C,3
s0164,Level3,A,5
s0164,Level3,B,3
s0164,Level3,C,4
s0164,Level4,A,3
s0164,Level4,B,3
s0164,Level4,C,5
s0165,Level1,A,3
s0165,Level1,B,3
s0165,Level1,C,1
s0165,Level2,A,3
s0165,Level2,B,3
s0165,Level2,C,3
s0165,Level3,A,3
s0165,Level3,B,1
s0165,Level3,C,2
s0165,Level4,A,3
s0165,Level4,B,3
s0165,Level4,C,1
s0166,Level1,A,5
s0166,Level1,B,5
s0166,Level1,C,4
s0166,Level2,A,5
s0166,Level2,B,4
s0166,Level2,C,3
s0166,Level3,A,5
s0166,Level3,B,3
s0166,Level3,C,4
s0166,Level4,A,4
s0166,Level4,B,3
s0166,Level4,C,5
s0167,Level1,A,3
s0167,Level1,B,3
s0167,Level1,C,1
s0167,Level2,A,3
s0167,Level2,B,1
s0167,Level2,C,3
s0167,Level3,A,3
s0167,Level3,B,3
s0167,Level3,C,2
s0167,Level4,A,3
s0167,Level4,B,2
s0167,Level4,C,3
s0168,Level1,A,3
s0168,Level1,B,1
s0168,Level1,C,3
s0168,Level2,A,4
s0168,Level2,B,4
s0168,Level2,C,3
s0168,Level3,A,3
s0168,Level3,B,3
s0168,Level3,C,3
s0168,Level4,A,3
s0168,Level4,B,3
s0168,Level4,C,4
s0169,Level1,A,3
s0169,Level1,B,3
s0169,Level1,C,3
s0169,Level2,A,3
s0169,Level2,B,4
s0169,Level2,C,3
s0169,Level3,A,3
s0169,Level3,B,3
s0169,Level3,C,5
s0169,Level4,A,3
s0169,Level4,B,3
s0169,Level4,C,3
s0170,Level1,A,3
s0170,Level1,B,2
s0170,Level1,C,1
s0170,Level2,A,1
s0170,Level2,B,1
s0170,Level2,C,3
s0170,Level3,A,3
s0170,Level3,B,1
s0170,Level3,C,3
s0170,Level4,A,1
s0170,Level4,B,3
s0170,Level4,C,2
s0171,Level1,A,3
s0171,Level1,B,3
s0171,Level1,C,3
s0171,Level2,A,1
s0171,Level2,B,3
s0171,Level2,C,3
s0171,Level3,A,2
s0171,Level3,B,4
s0171,Level3,C,3
s0171,Level4,A,2
s0171,Level4,B,3
s0171,Level4,C,4
s0172,Level1,A,2
s0172,Level1,B,3
s0172,Level1,C,1
s0172,Level2,A,1
s0172,Level2,B,1
s0172,Level2,C,3
s0172,Level3,A,3
s0172,Level3,B,3
s0172,Level3,C,3
s0172,Level4,A,4
s0172,Level4,B,1
s0172,Level4,C,3
s0173,Level1,A,3
s0173,Level1,B,1
s0173,Level1,C,3
s0173,Level2,A,3
s0173,Level2,B,3
s0173,Level2,C,3
s0173,Level3,A,1
s0173,Level3,B,1
s0173,Level3,C,3
s0173,Level4,A,3
s0173,Level4,B,3
s0173,Level4,C,1
s0174,Level1,A,1
s0174,Level1,B,1
s0174,Level1,C,1
s0174,Level2,A,1
s0174,Level2,B,2
s0174,Level2,C,2
s0174,Level3,A,3
s0174,Level3,B,1
s0174,Level3,C,1
s0174,Level4,A,1
s0174,Level4,B,1
s0174,Level4,C,3
s0175,Level1,A,3
s0175,Level1,B,3
s0175,Level1,C,3
s0175,Level2,A,4
s0175,Level2,B,3
s0175,Level2,C,2
s0175,Level3,A,1
s0175,Level3,B,5
s0175,Level3,C,3
s0175,Level4,A,5
s0175,Level4,B,3
s0175,Level4,C,3
s0176,Level1,A,5
s0176,Level1,B,5
s0176,Level1,C,5
s0176,Level2,A,3
s0176,Level2,B,5
s0176,Level2,C,5
s0176,Level3,A,4
s0176,Level3,B,4
s0176,Level3,C,4
s0176,Level4,A,5
s0176,Level4,B,5
s0176,Level4,C,5
s0177,Level1,A,1
s0177,Level1,B,3
s0177,Level1,C,2
s0177,Level2,A,3
s0177,Level2,B,3
s0177,Level2,C,5
s0177,Level3,A,3
s0177,Level3,B,3
s0177,Level3,C,3
s0177,Level4,A,4
s0177,Level4,B,3
s0177,Level4,C,3
s0178,Level1,A,4
s0178,Level1,B,3
s0178,Level1,C,1
s0178,Level2,A,3
s0178,Level2,B,3
s0178,Level2,C,3
s0178,Level3,A,1
s0178,Level3,B,1
s0178,Level3,C,1
s0178,Level4,A,3
s0178,Level4,B,3
s0178,Level4,C,1
s0179,Level1,A,5
s0179,Level1,B,5
s0179,Level1,C,3
s0179,Level2,A,3
s0179,Level2,B,3
s0179,Level2,C,3
s0179,Level3,A,3
s0179,Level3,B,4
s0179,Level3,C,4
s0179,Level4,A,4
s0179,Level4,B,3
s0179,Level4,C,4
s0180,Level1,A,3
s0180,Level1,B,3
s0180,Level1,C,5
s0180,Level2,A,1
s0180,Level2,B,3
s0180,Level2,C,3
s0180,Level3,A,4
s0180,Level3,B,4
s0180,Level3,C,3
s0180,Level4,A,3
s0180,Level4,B,3
s0180,Level4,C,4
s0181,Level1,A,3
s0181,Level1,B,3
s0181,Level1,C,4
s0181,Level2,A,3
s0181,Level2,B,3
s0181,Level2,C,3
s0181,Level3,A,5
s0181,Level3,B,3
s0181,Level3,C,5
s0181,Level4,A,3
s0181,Level4,B,3
s0181,Level4,C,2
s0182,Level1,A,3
s0182,Level1,B,1
s0182,Level1,C,3
s0182,Level2,A,3
s0182,Level2,B,3
s0182,Level2,C,3
s0182,Level3,A,3
s0182,Level3,B,3
s0182,Level3,C,1
s0182,Level4,A,1
s0182,Level4,B,4
s0182,Level4,C,2
s0183,Level1,A,3
s0183,Level1,B,3
s0183,Level1,C,3
s0183,Level2,A,3
s0183,Level2,B,3
s0183,Level2,C,3
s0183,Level3,A,3
s0183,Level3,B,3
s0183,Level3,C,3
s0183,Level4,A,3
s0183,Level4,B,3
s0183,Level4,C,3
s0184,Level1,A,3
s0184,Level1,B,3
s0184,Level1,C,1
s0184,Level2,A,3
s0184,Level2,B,3
s0184,Level2,C,3
s0184,Level3,A,3
s0184,Level3,B,3
s0184,Level3,C,3
s0184,Level4,A,3
s0184,Level4,B,3
s0184,Level4,C,1
s0185,Level1,A,3
s0185,Level1,B,3
s0185,Level1,C,1
s0185,Level2,A,3
s0185,Level2,B,3
s0185,Level2,C,3
s0185,Level3,A,1
s0185,Level3,B,1
s0185,Level3,C,3
s0185,Level4,A,3
s0185,Level4,B,1
s0185,Level4,C,1
s0186,Level1,A,4
s0186,Level1,B,3
s0186,Level1,C,1
s0186,Level2,A,4
s0186,Level2,B,3
s0186,Level2,C,3
s0186,Level3,A,3
s0186,Level3,B,3
s0186,Level3,C,1
s0186,Level4,A,3
s0186,Level4,B,3
s0186,Level4,C,3
s0187,Level1,A,3
s0187,Level1,B,1
s0187,Level1,C,2
s0187,Level2,A,3
s0187,Level2,B,4
s0187,Level2,C,1
s0187,Level3,A,3
s0187,Level3,B,3
s0187,Level3,C,3
s0187,Level4,A,3
s0187,Level4,B,3
s0187,Level4,C,3
s0188,Level1,A,3
s0188,Level1,B,4
s0188,Level1,C,3
s0188,Level2,A,4
s0188,Level2,B,3
s0188,Level2,C,3
s0188,Level3,A,4
s0188,Level3,B,4
s0188,Level3,C,3
s0188,Level4,A,5
s0188,Level4,B,4
s0188,Level4,C,3
s0189,Level1,A,3
s0189,Level1,B,3
s0189,Level1,C,2
s0189,Level2,A,3
s0189,Level2,B,3
s0189,Level2,C,3
s0189,Level3,A,1
s0189,Level3,B,1
s0189,Level3,C,1
s0189,Level4,A,1
s0189,Level4,B,2
s0189,Level4,C,3
s0190,Level1,A,5
s0190,Level1,B,4
s0190,Level1,C,5
s0190,Level2,A,5
s0190,Level2,B,5
s0190,Level2,C,3
s0190,Level3,A,5
s0190,Level3,B,3
s0190,Level3,C,5
s0190,Level4,A,5
s0190,Level4,B,5
s0190,Level4,C,4
s0191,Level1,A,4
s0191,Level1,B,5
s0191,Level1,C,4
s0191,Level2,A,3
s0191,Level2,B,4
s0191,Level2,C,1
s0191,Level3,A,3
s0191,Level3,B,3
s0191,Level3,C,4
s0191,Level4,A,3
s0191,Level4,B,4
s0191,Level4,C,5
s0192,Level1,A,3
s0192,Level1,B,3
s0192,Level1,C,1
s0192,Level2,A,3
s0192,Level2,B,2
s0192,Level2,C,3
s0192,Level3,A,3
s0192,Level3,B,1
s0192,Level3,C,4
s0192,Level4,A,2
s0192,Level4,B,3
s0192,Level4,C,2
s0193,Level1,A,3
s0193,Level1,B,3
s0193,Level1,C,3
s0193,Level2,A,1
s0193,Level2,B,5
s0193,Level2,C,4
s0193,Level3,A,3
s0193,Level3,B,1
s0193,Level3,C,3
s0193,Level4,A,3
s0193,Level4,B,3
s0193,Level4,C,3
s0194,Level1,A,4
s0194,Level1,B,5
s0194,Level1,C,5
s0194,Level2,A,4
s0194,Level2,B,4
s0194,Level2,C,5
s0194,Level3,A,5
s0194,Level3,B,4
s0194,Level3,C,3
s0194,Level4,A,4
s0194,Level4,B,5
s0194,Level4,C,4
