n,design,family,method,alpha,effectX1,effectX2,effectX1X2,effectX3,rateX1,rateX2,rateX1X2,rateX3,rateX1X3,rateX2X3,rateX1X2X3
20,3x3x3,norm,ART,0.01,1,0,0,0,1,0.006,0.0092,0.009,0.0086,0.01,0.012
20,3x3x3,norm,INT,0.01,1,0,0,0,1,0.0066,0.0094,0.0088,0.0094,0.0086,0.0104
20,3x3x3,norm,PAR,0.05,2,0,0,0,1,0.0494,0.0554,0.052,0.0448,0.0504,0.0524
20,3x3x3,norm,RNK,0.05,2,0,0,0,1,0.048,0.0546,0.0492,0.0468,0.049,0.0542
20,3x3x3,norm,ART,0.05,2,0,0,0,1,0.0508,0.0512,0.057,0.0478,0.0504,0.0542
20,3x3x3,norm,INT,0.05,2,0,0,0,1,0.0482,0.054,0.0518,0.0456,0.0498,0.0526
20,3x3x3,norm,PAR,0.01,2,0,0,0,1,0.011,0.01,0.0112,0.009,0.0088,0.0096
20,3x3x3,norm,RNK,0.01,2,0,0,0,1,0.0104,0.0088,0.011,0.0076,0.0112,0.011
20,3x3x3,norm,ART,0.01,2,0,0,0,1,0.0096,0.0104,0.0096,0.0076,0.0086,0.0094
20,3x3x3,norm,INT,0.01,2,0,0,0,1,0.0112,0.0104,0.0116,0.009,0.0098,0.011
20,3x3x3,norm,PAR,0.05,4,0,0,0,1,0.0526,0.0466,0.051,0.0504,0.0496,0.05
20,3x3x3,norm,RNK,0.05,4,0,0,0,1,0.0486,0.0494,0.0506,0.0566,0.047,0.0536
20,3x3x3,norm,ART,0.05,4,0,0,0,1,0.0538,0.052,0.048,0.0504,0.0502,0.0462
20,3x3x3,norm,INT,0.05,4,0,0,0,1,0.0512,0.0482,0.05,0.0522,0.0518,0.0544
20,3x3x3,norm,PAR,0.01,4,0,0,0,1,0.0084,0.0072,0.0114,0.011,0.009,0.0106
20,3x3x3,norm,RNK,0.01,4,0,0,0,1,0.0092,0.0112,0.013,0.0164,0.011,0.0118
20,3x3x3,norm,ART,0.01,4,0,0,0,1,0.0086,0.011,0.009,0.011,0.0112,0.009
20,3x3x3,norm,INT,0.01,4,0,0,0,1,0.009,0.0088,0.0088,0.0108,0.0102,0.0128
20,3x3x3,norm,PAR,0.05,8,0,0,0,1,0.049,0.0452,0.0484,0.0476,0.0542,0.0502
20,3x3x3,norm,RNK,0.05,8,0,0,0,1,0.0486,0.047,0.048,0.0482,0.0508,0.055
20,3x3x3,norm,ART,0.05,8,0,0,0,1,0.0514,0.048,0.0454,0.0494,0.0534,0.0506
20,3x3x3,norm,INT,0.05,8,0,0,0,1,0.0484,0.0512,0.0484,0.049,0.0478,0.0524
20,3x3x3,norm,PAR,0.01,8,0,0,0,1,0.0082,0.0104,0.0084,0.0072,0.0124,0.0114
20,3x3x3,norm,RNK,0.01,8,0,0,0,1,0.0094,0.0122,0.009,0.0096,0.0122,0.0144
20,3x3x3,norm,ART,0.01,8,0,0,0,1,0.0086,0.0106,0.0114,0.0076,0.012,0.012
20,3x3x3,norm,INT,0.01,8,0,0,0,1,0.0072,0.0124,0.0088,0.0086,0.0104,0.0112
20,3x3x3,lnorm,PAR,0.05,0,0,0,0,0.0478,0.0484,0.0404,0.043,0.0438,0.044,0.0416
20,3x3x3,lnorm,RNK,0.05,0,0,0,0,0.0456,0.0482,0.0476,0.0474,0.0496,0.05,0.0498
20,3x3x3,lnorm,ART,0.05,0,0,0,0,0.097,0.0986,0.1004,0.091,0.1024,0.1022,0.0924
20,3x3x3,lnorm,INT,0.05,0,0,0,0,0.0488,0.0496,0.0482,0.0464,0.0508,0.053,0.0482
20,3x3x3,lnorm,PAR,0.01,0,0,0,0,0.0068,0.0066,0.006,0.008,0.007,0.008,0.0074
20,3x3x3,lnorm,RNK,0.01,0,0,0,0,0.0086,0.0074,0.0078,0.01,0.0104,0.0104,0.0102
20,3x3x3,lnorm,ART,0.01,0,0,0,0,0.0312,0.031,0.0312,0.0318,0.0342,0.0376,0.0326
20,3x3x3,lnorm,INT,0.01,0,0,0,0,0.0074,0.0066,0.0086,0.0106,0.0088,0.0084,0.009
20,3x3x3,lnorm,PAR,0.05,0.5,0.5,0,0,0.9024,0.905,0.075,0.0458,0.0452,0.0526,0.0502
20,3x3x3,lnorm,RNK,0.05,0.5,0.5,0,0,0.9938,0.9934,0.051,0.0524,0.0482,0.049,0.0544
20,3x3x3,lnorm,ART,0.05,0.5,0.5,0,0,0.9872,0.9862,0.1946,0.2982,0.201,0.2072,0.1894
20,3x3x3,lnorm,INT,0.05,0.5,0.5,0,0,0.9962,0.9952,0.0472,0.05,0.0502,0.0476,0.0534
20,3x3x3,lnorm,PAR,0.01,0.5,0.5,0,0,0.7582,0.7538,0.0228,0.0074,0.0116,0.01,0.0108
20,3x3x3,lnorm,RNK,0.01,0.5,0.5,0,0,0.9726,0.9714,0.012,0.0136,0.0098,0.0082,0.0114
20,3x3x3,lnorm,ART,0.01,0.5,0.5,0,0,0.9606,0.961,0.0914,0.1612,0.089,0.097,0.0884
20,3x3x3,lnorm,INT,0.01,0.5,0.5,0,0,0.9798,0.9786,0.011,0.012,0.0104,0.0092,0.012
20,3x3x3,lnorm,PAR,0.05,1,1,0,0,0.999,0.9996,0.4516,0.0446,0.0572,0.0572,0.0696
20,3x3x3,lnorm,RNK,0.05,1,1,0,0,1,1,0.0538,0.0506,0.0516,0.0504,0.0548
20,3x3x3,lnorm,ART,0.05,1,1,0,0,1,1,0.4214,0.9596,0.4598,0.4574,0.4414
20,3x3x3,lnorm,INT,0.05,1,1,0,0,1,1,0.0468,0.0488,0.0476,0.0532,0.0544
20,3x3x3,lnorm,PAR,0.01,1,1,0,0,0.9972,0.9958,0.2442,0.0068,0.0146,0.0158,0.0202
20,3x3x3,lnorm,RNK,0.01,1,1,0,0,1,1,0.0118,0.0088,0.009,0.0124,0.0112
20,3x3x3,lnorm,ART,0.01,1,1,0,0,1,1,0.2684,0.8942,0.3066,0.2974,0.2878
20,3x3x3,lnorm,INT,0.01,1,1,0,0,1,1,0.009,0.0094,0.009,0.012,0.0098
20,3x3x3,lnorm,PAR,0.05,2,2,0,0,1,0.9998,0.9964,0.0354,0.0588,0.057,0.0848
20,3x3x3,lnorm,RNK,0.05,2,2,0,0,1,1,0.2768,0.0486,0.0442,0.0528,0.0526
20,3x3x3,lnorm,ART,0.05,2,2,0,0,1,1,0.851,1,0.9052,0.8924,0.92
20,3x3x3,lnorm,INT,0.05,2,2,0,0,1,1,0.036,0.0486,0.0496,0.049,0.0542
20,3x3x3,lnorm,PAR,0.01,2,2,0,0,0.9992,0.9994,0.9842,0.0068,0.018,0.013,0.031
20,3x3x3,lnorm,RNK,0.01,2,2,0,0,1,1,0.1112,0.0088,0.01,0.0084,0.0118
20,3x3x3,lnorm,ART,0.01,2,2,0,0,1,1,0.7762,1,0.8336,0.8284,0.8522
20,3x3x3,lnorm,INT,0.01,2,2,0,0,1,1,0.0062,0.0102,0.009,0.008,0.012
20,3x3x3,lnorm,PAR,0.05,4,4,0,0,0.9998,0.9998,0.9996,0.0384,0.0636,0.067,0.1086
20,3x3x3,lnorm,RNK,0.05,4,4,0,0,1,1,0.931,0.0492,0.049,0.0504,0.0542
20,3x3x3,lnorm,ART,0.05,4,4,0,0,1,1,0.9962,1,1,0.9986,0.9996
20,3x3x3,lnorm,INT,0.05,4,4,0,0,1,1,0.123,0.0526,0.0508,0.0548,0.0532
20,3x3x3,lnorm,PAR,0.01,4,4,0,0,0.999,0.999,0.9992,0.0066,0.019,0.0222,0.0474
20,3x3x3,lnorm,RNK,0.01,4,4,0,0,1,1,0.8926,0.01,0.0114,0.0096,0.012
20,3x3x3,lnorm,ART,0.01,4,4,0,0,1,1,0.9942,1,0.9994,0.998,0.9996
20,3x3x3,lnorm,INT,0.01,4,4,0,0,1,1,0.0352,0.0114,0.011,0.011,0.0086
20,3x3x3,lnorm,PAR,0.05,8,8,0,0,0.9996,0.9996,0.9996,0.036,0.0718,0.0714,0.1156
20,3x3x3,lnorm,RNK,0.05,8,8,0,0,1,1,0.984,0.0496,0.0474,0.0492,0.0526
20,3x3x3,lnorm,ART,0.05,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,lnorm,INT,0.05,8,8,0,0,1,1,0.6988,0.0486,0.0484,0.0514,0.0572
20,3x3x3,lnorm,PAR,0.01,8,8,0,0,0.9984,0.9988,0.999,0.0054,0.0222,0.0222,0.0552
20,3x3x3,lnorm,RNK,0.01,8,8,0,0,1,1,0.9758,0.0106,0.0106,0.012,0.011
20,3x3x3,lnorm,ART,0.01,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,lnorm,INT,0.01,8,8,0,0,1,1,0.4952,0.0102,0.009,0.0136,0.0134
20,3x3x3,lnorm,PAR,0.05,0.5,0,0,0,0.9174,0.0496,0.0542,0.045,0.0486,0.0446,0.0468
20,3x3x3,lnorm,RNK,0.05,0.5,0,0,0,0.9938,0.053,0.0496,0.0514,0.0542,0.0516,0.0522
20,3x3x3,lnorm,ART,0.05,0.5,0,0,0,0.9904,0.1318,0.139,0.1302,0.136,0.155,0.1294
20,3x3x3,lnorm,INT,0.05,0.5,0,0,0,0.9952,0.0536,0.0516,0.0538,0.052,0.0496,0.0486
20,3x3x3,lnorm,PAR,0.01,0.5,0,0,0,0.7852,0.0076,0.0112,0.0068,0.0088,0.0082,0.009
20,3x3x3,lnorm,RNK,0.01,0.5,0,0,0,0.9692,0.011,0.009,0.0122,0.0112,0.0094,0.0094
20,3x3x3,lnorm,ART,0.01,0.5,0,0,0,0.961,0.0502,0.053,0.0532,0.0526,0.0654,0.0466
20,3x3x3,lnorm,INT,0.01,0.5,0,0,0,0.978,0.011,0.0096,0.0122,0.0094,0.0094,0.0104
20,3x3x3,lnorm,PAR,0.05,1,0,0,0,0.9992,0.0438,0.0536,0.0468,0.0522,0.0446,0.0566
20,3x3x3,lnorm,RNK,0.05,1,0,0,0,1,0.0564,0.0504,0.0496,0.0526,0.0486,0.0478
20,3x3x3,lnorm,ART,0.05,1,0,0,0,1,0.2618,0.2648,0.2258,0.2256,0.3232,0.2454
20,3x3x3,lnorm,INT,0.05,1,0,0,0,1,0.056,0.051,0.0488,0.045,0.0506,0.0428
20,3x3x3,lnorm,PAR,0.01,1,0,0,0,0.9984,0.0092,0.0118,0.007,0.0136,0.006,0.0148
20,3x3x3,lnorm,RNK,0.01,1,0,0,0,1,0.0136,0.0094,0.0118,0.01,0.008,0.0088
20,3x3x3,lnorm,ART,0.01,1,0,0,0,1,0.1332,0.1374,0.1126,0.115,0.1834,0.1234
20,3x3x3,lnorm,INT,0.01,1,0,0,0,1,0.0116,0.01,0.0116,0.01,0.0086,0.008
20,3x3x3,lnorm,PAR,0.05,2,0,0,0,1,0.0434,0.0698,0.0426,0.0622,0.0432,0.0694
20,3x3x3,lnorm,RNK,0.05,2,0,0,0,1,0.0562,0.0508,0.049,0.045,0.0544,0.0522
20,3x3x3,lnorm,ART,0.05,2,0,0,0,1,0.611,0.6052,0.5212,0.513,0.7326,0.624
20,3x3x3,lnorm,INT,0.05,2,0,0,0,1,0.0552,0.0536,0.0488,0.0464,0.0544,0.05
20,3x3x3,lnorm,PAR,0.01,2,0,0,0,0.9996,0.0082,0.0194,0.0068,0.0194,0.0056,0.0198
20,3x3x3,lnorm,RNK,0.01,2,0,0,0,1,0.0094,0.0114,0.009,0.008,0.011,0.0106
20,3x3x3,lnorm,ART,0.01,2,0,0,0,1,0.4664,0.4512,0.3656,0.3552,0.5914,0.4532
20,3x3x3,lnorm,INT,0.01,2,0,0,0,1,0.0108,0.011,0.0114,0.0106,0.0114,0.0112
20,3x3x3,lnorm,PAR,0.05,4,0,0,0,1,0.0388,0.0742,0.0408,0.0738,0.0402,0.0764
20,3x3x3,lnorm,RNK,0.05,4,0,0,0,1,0.0546,0.0556,0.0464,0.0548,0.0516,0.0592
20,3x3x3,lnorm,ART,0.05,4,0,0,0,1,0.93,0.9356,0.9392,0.9444,0.9706,0.9732
20,3x3x3,lnorm,INT,0.05,4,0,0,0,1,0.0552,0.0488,0.0436,0.054,0.0514,0.0534
20,3x3x3,lnorm,PAR,0.01,4,0,0,0,1,0.0054,0.0206,0.0062,0.0232,0.0072,0.0244
20,3x3x3,lnorm,RNK,0.01,4,0,0,0,1,0.0122,0.0118,0.009,0.0116,0.0106,0.0152
20,3x3x3,lnorm,ART,0.01,4,0,0,0,1,0.8636,0.863,0.8584,0.8594,0.9202,0.9084
20,3x3x3,lnorm,INT,0.01,4,0,0,0,1,0.0116,0.0104,0.008,0.0102,0.0112,0.0132
20,3x3x3,lnorm,PAR,0.05,8,0,0,0,1,0.0382,0.077,0.0348,0.0696,0.038,0.0746
20,3x3x3,lnorm,RNK,0.05,8,0,0,0,1,0.054,0.0502,0.052,0.0502,0.0512,0.052
20,3x3x3,lnorm,ART,0.05,8,0,0,0,1,0.9878,0.9882,0.9988,0.9978,0.9896,0.996
20,3x3x3,lnorm,INT,0.05,8,0,0,0,1,0.0506,0.0494,0.0526,0.0504,0.0524,0.053
20,3x3x3,lnorm,PAR,0.01,8,0,0,0,1,0.0058,0.025,0.006,0.0238,0.0062,0.025
20,3x3x3,lnorm,RNK,0.01,8,0,0,0,1,0.0088,0.013,0.0118,0.0138,0.0088,0.0114
20,3x3x3,lnorm,ART,0.01,8,0,0,0,1,0.9598,0.9646,0.9826,0.9818,0.9726,0.9758
20,3x3x3,lnorm,INT,0.01,8,0,0,0,1,0.0096,0.0116,0.0116,0.0128,0.0082,0.0118
20,3x3x3,exp,PAR,0.05,0,0,0,0,0.0524,0.0474,0.0522,0.0492,0.0518,0.0522,0.0502
20,3x3x3,exp,RNK,0.05,0,0,0,0,0.0472,0.0516,0.0534,0.0466,0.0524,0.053,0.0508
20,3x3x3,exp,ART,0.05,0,0,0,0,0.0536,0.0572,0.0518,0.0596,0.0574,0.0588,0.0566
20,3x3x3,exp,INT,0.05,0,0,0,0,0.0488,0.0528,0.0546,0.0496,0.0568,0.0516,0.0506
20,3x3x3,exp,PAR,0.01,0,0,0,0,0.0098,0.0088,0.0106,0.0088,0.0106,0.0102,0.01
20,3x3x3,exp,RNK,0.01,0,0,0,0,0.009,0.0096,0.0114,0.0092,0.0116,0.0104,0.0104
20,3x3x3,exp,ART,0.01,0,0,0,0,0.0114,0.0118,0.0078,0.0136,0.0146,0.0128,0.011
20,3x3x3,exp,INT,0.01,0,0,0,0,0.0098,0.0102,0.0128,0.0086,0.012,0.0098,0.011
20,3x3x3,exp,PAR,0.05,0.5,0.5,0,0,0.9898,0.9858,0.0972,0.0452,0.0534,0.0512,0.0552
20,3x3x3,exp,RNK,0.05,0.5,0.5,0,0,0.974,0.9736,0.0492,0.0476,0.0526,0.052,0.0486
20,3x3x3,exp,ART,0.05,0.5,0.5,0,0,0.9836,0.9814,0.106,0.2102,0.1182,0.1078,0.109
20,3x3x3,exp,INT,0.05,0.5,0.5,0,0,0.98,0.9774,0.049,0.0478,0.0508,0.0486,0.0474
20,3x3x3,exp,PAR,0.01,0.5,0.5,0,0,0.9496,0.9438,0.028,0.0116,0.01,0.01,0.0162
20,3x3x3,exp,RNK,0.01,0.5,0.5,0,0,0.9036,0.9102,0.0104,0.01,0.0094,0.0132,0.0128
20,3x3x3,exp,ART,0.01,0.5,0.5,0,0,0.9392,0.9324,0.0302,0.087,0.035,0.0358,0.0362
20,3x3x3,exp,INT,0.01,0.5,0.5,0,0,0.9232,0.9252,0.0118,0.011,0.0122,0.0126,0.0122
20,3x3x3,exp,PAR,0.05,1,1,0,0,1,1,0.674,0.0408,0.063,0.0574,0.0758
20,3x3x3,exp,RNK,0.05,1,1,0,0,1,1,0.054,0.0498,0.0472,0.05,0.0522
20,3x3x3,exp,ART,0.05,1,1,0,0,1,1,0.2902,0.9336,0.316,0.3162,0.2998
20,3x3x3,exp,INT,0.05,1,1,0,0,1,1,0.0656,0.0494,0.0494,0.0492,0.057
20,3x3x3,exp,PAR,0.01,1,1,0,0,1,1,0.4374,0.0066,0.0146,0.0162,0.026
20,3x3x3,exp,RNK,0.01,1,1,0,0,1,1,0.01,0.0082,0.0076,0.0116,0.0096
20,3x3x3,exp,ART,0.01,1,1,0,0,1,1,0.1514,0.8368,0.1638,0.1646,0.156
20,3x3x3,exp,INT,0.01,1,1,0,0,1,1,0.0144,0.0094,0.0088,0.0114,0.0116
20,3x3x3,exp,PAR,0.05,2,2,0,0,1,1,1,0.0414,0.0684,0.064,0.095
20,3x3x3,exp,RNK,0.05,2,2,0,0,1,1,0.1512,0.0486,0.0522,0.0518,0.0508
20,3x3x3,exp,ART,0.05,2,2,0,0,1,1,0.7908,1,0.8312,0.8292,0.8414
20,3x3x3,exp,INT,0.05,2,2,0,0,1,1,0.0782,0.0462,0.052,0.0504,0.0528
20,3x3x3,exp,PAR,0.01,2,2,0,0,1,1,0.9998,0.0062,0.0208,0.02,0.0434
20,3x3x3,exp,RNK,0.01,2,2,0,0,1,1,0.045,0.0096,0.0118,0.012,0.0106
20,3x3x3,exp,ART,0.01,2,2,0,0,1,1,0.6876,1,0.7324,0.728,0.737
20,3x3x3,exp,INT,0.01,2,2,0,0,1,1,0.0194,0.0088,0.011,0.0132,0.0116
20,3x3x3,exp,PAR,0.05,4,4,0,0,1,1,1,0.0436,0.07,0.0784,0.1132
20,3x3x3,exp,RNK,0.05,4,4,0,0,1,1,0.841,0.0486,0.0466,0.049,0.0516
20,3x3x3,exp,ART,0.05,4,4,0,0,1,1,0.993,1,0.9992,0.9982,0.9996
20,3x3x3,exp,INT,0.05,4,4,0,0,1,1,0.1072,0.0456,0.0474,0.0512,0.0508
20,3x3x3,exp,PAR,0.01,4,4,0,0,1,1,1,0.0078,0.0246,0.0252,0.0578
20,3x3x3,exp,RNK,0.01,4,4,0,0,1,1,0.73,0.0078,0.0094,0.0112,0.013
20,3x3x3,exp,ART,0.01,4,4,0,0,1,1,0.9896,1,0.9976,0.996,0.9992
20,3x3x3,exp,INT,0.01,4,4,0,0,1,1,0.0288,0.0084,0.0086,0.0128,0.0108
20,3x3x3,exp,PAR,0.05,8,8,0,0,1,1,1,0.041,0.0788,0.0794,0.1248
20,3x3x3,exp,RNK,0.05,8,8,0,0,1,1,0.9814,0.0514,0.049,0.053,0.057
20,3x3x3,exp,ART,0.05,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,exp,INT,0.05,8,8,0,0,1,1,0.495,0.051,0.0508,0.0532,0.0584
20,3x3x3,exp,PAR,0.01,8,8,0,0,1,1,1,0.0068,0.0284,0.0282,0.0652
20,3x3x3,exp,RNK,0.01,8,8,0,0,1,1,0.971,0.0106,0.0096,0.0108,0.0118
20,3x3x3,exp,ART,0.01,8,8,0,0,1,1,1,1,1,1,1
20,3x3x3,exp,INT,0.01,8,8,0,0,1,1,0.284,0.0104,0.012,0.0104,0.0142
20,3x3x3,exp,PAR,0.05,0.5,0,0,0,0.9906,0.0492,0.0524,0.0482,0.0496,0.0448,0.0504
20,3x3x3,exp,RNK,0.05,0.5,0,0,0,0.9708,0.0494,0.0464,0.0454,0.0494,0.0502,0.0562
20,3x3x3,exp,ART,0.05,0.5,0,0,0,0.979,0.0806,0.0776,0.0698,0.0744,0.0826,0.079
20,3x3x3,exp,INT,0.05,0.5,0,0,0,0.9772,0.0542,0.0494,0.048,0.0482,0.05,0.0502
20,3x3x3,exp,PAR,0.01,0.5,0,0,0,0.9614,0.0094,0.0106,0.0092,0.0112,0.0076,0.0112
20,3x3x3,exp,RNK,0.01,0.5,0,0,0,0.9114,0.0108,0.01,0.01,0.0098,0.008,0.0114
20,3x3x3,exp,ART,0.01,0.5,0,0,0,0.9316,0.0186,0.0202,0.0188,0.021,0.022,0.0224
20,3x3x3,exp,INT,0.01,0.5,0,0,0,0.9248,0.0098,0.0114,0.0096,0.0122,0.0074,0.0106
20,3x3x3,exp,PAR,0.05,1,0,0,0,1,0.0488,0.0624,0.0472,0.0654,0.046,0.0684
20,3x3x3,exp,RNK,0.05,1,0,0,0,1,0.0588,0.0466,0.054,0.0506,0.0436,0.0492
20,3x3x3,exp,ART,0.05,1,0,0,0,1,0.165,0.157,0.1312,0.1328,0.2048,0.1578
20,3x3x3,exp,INT,0.05,1,0,0,0,1,0.0576,0.0458,0.054,0.0492,0.0494,0.0506
20,3x3x3,exp,PAR,0.01,1,0,0,0,1,0.0116,0.0162,0.0076,0.0158,0.0076,0.0162
20,3x3x3,exp,RNK,0.01,1,0,0,0,1,0.0126,0.0086,0.0108,0.0092,0.0084,0.0088
20,3x3x3,exp,ART,0.01,1,0,0,0,1,0.0702,0.0588,0.0472,0.0506,0.0866,0.0616
20,3x3x3,exp,INT,0.01,1,0,0,0,1,0.0128,0.009,0.0106,0.0078,0.0086,0.0096
20,3x3x3,exp,PAR,0.05,2,0,0,0,1,0.0436,0.0652,0.04,0.0718,0.0422,0.0734
20,3x3x3,exp,RNK,0.05,2,0,0,0,1,0.0522,0.0522,0.0504,0.0518,0.054,0.052
20,3x3x3,exp,ART,0.05,2,0,0,0,1,0.4786,0.4744,0.3828,0.3678,0.614,0.4812
20,3x3x3,exp,INT,0.05,2,0,0,0,1,0.0506,0.052,0.0512,0.0508,0.0502,0.0522
20,3x3x3,exp,PAR,0.01,2,0,0,0,1,0.0092,0.0212,0.0082,0.0208,0.0056,0.0212
20,3x3x3,exp,RNK,0.01,2,0,0,0,1,0.0096,0.0114,0.009,0.0102,0.0106,0.0108
20,3x3x3,exp,ART,0.01,2,0,0,0,1,0.327,0.3164,0.2314,0.2208,0.4526,0.3144
20,3x3x3,exp,INT,0.01,2,0,0,0,1,0.011,0.0124,0.0086,0.012,0.0102,0.0098
20,3x3x3,exp,PAR,0.05,4,0,0,0,1,0.0424,0.0726,0.0404,0.0744,0.0388,0.078
20,3x3x3,exp,RNK,0.05,4,0,0,0,1,0.0496,0.0506,0.0446,0.0506,0.0496,0.0532
20,3x3x3,exp,ART,0.05,4,0,0,0,1,0.9114,0.9128,0.9098,0.9102,0.9678,0.9664
20,3x3x3,exp,INT,0.05,4,0,0,0,1,0.0526,0.0476,0.0472,0.0458,0.0474,0.0492
20,3x3x3,exp,PAR,0.01,4,0,0,0,1,0.0062,0.0256,0.009,0.0256,0.0072,0.0224
20,3x3x3,exp,RNK,0.01,4,0,0,0,1,0.0102,0.0112,0.0098,0.0098,0.0084,0.0128
20,3x3x3,exp,ART,0.01,4,0,0,0,1,0.831,0.8306,0.8112,0.8122,0.906,0.8912
20,3x3x3,exp,INT,0.01,4,0,0,0,1,0.0098,0.0092,0.0104,0.0102,0.0102,0.0104
20,3x3x3,exp,PAR,0.05,8,0,0,0,1,0.0412,0.0762,0.0428,0.0782,0.0372,0.08
20,3x3x3,exp,RNK,0.05,8,0,0,0,1,0.0494,0.0518,0.0536,0.0568,0.053,0.0538
20,3x3x3,exp,ART,0.05,8,0,0,0,1,0.9844,0.9896,0.9974,0.9984,0.993,0.9964
20,3x3x3,exp,INT,0.05,8,0,0,0,1,0.0504,0.0538,0.051,0.0562,0.05,0.0506
20,3x3x3,exp,PAR,0.01,8,0,0,0,1,0.0106,0.0278,0.008,0.0292,0.0076,0.0234
20,3x3x3,exp,RNK,0.01,8,0,0,0,1,0.0102,0.0126,0.0098,0.0128,0.0122,0.0124
20,3x3x3,exp,ART,0.01,8,0,0,0,1,0.9504,0.954,0.9764,0.9796,0.9666,0.972
20,3x3x3,exp,INT,0.01,8,0,0,0,1,0.0088,0.012,0.0102,0.0122,0.0104,0.0118
20,3x3x3,binom,PAR,0.05,0,0,0,0,0.0516,0.0504,0.0516,0.0522,0.0482,0.0498,0.0504
20,3x3x3,binom,RNK,0.05,0,0,0,0,0.0512,0.053,0.0538,0.0506,0.0468,0.0526,0.0508
20,3x3x3,binom,ART,0.05,0,0,0,0,0.0792,0.0858,0.0858,0.0918,0.088,0.0926,0.1032
20,3x3x3,binom,INT,0.05,0,0,0,0,0.0512,0.05,0.0534,0.0502,0.0472,0.0508,0.0502
20,3x3x3,binom,PAR,0.01,0,0,0,0,0.0098,0.0124,0.0088,0.0094,0.0088,0.013,0.0086
20,3x3x3,binom,RNK,0.01,0,0,0,0,0.0086,0.012,0.0096,0.0096,0.0094,0.0126,0.0074
20,3x3x3,binom,ART,0.01,0,0,0,0,0.0186,0.024,0.0212,0.0268,0.025,0.0296,0.0284
20,3x3x3,binom,INT,0.01,0,0,0,0,0.0092,0.0124,0.0094,0.0092,0.0088,0.0144,0.0082
20,3x3x3,binom,PAR,0.05,0.5,0.5,0,0,0.988,0.9906,0.073,0.0448,0.0514,0.0444,0.0508
20,3x3x3,binom,RNK,0.05,0.5,0.5,0,0,0.981,0.9832,0.0494,0.0416,0.0456,0.0452,0.0498
20,3x3x3,binom,ART,0.05,0.5,0.5,0,0,0.9824,0.9802,0.0726,0.1528,0.0832,0.0786,0.095
20,3x3x3,binom,INT,0.05,0.5,0.5,0,0,0.988,0.9892,0.0606,0.044,0.0496,0.0452,0.0492
20,3x3x3,binom,PAR,0.01,0.5,0.5,0,0,0.9532,0.9544,0.0212,0.0094,0.0102,0.009,0.0114
20,3x3x3,binom,RNK,0.01,0.5,0.5,0,0,0.9332,0.9328,0.0132,0.0084,0.0112,0.0094,0.0118
20,3x3x3,binom,ART,0.01,0.5,0.5,0,0,0.9318,0.9356,0.0176,0.051,0.024,0.0226,0.024
20,3x3x3,binom,INT,0.01,0.5,0.5,0,0,0.9488,0.9494,0.0176,0.0084,0.011,0.0084,0.0116
20,3x3x3,binom,PAR,0.05,1,1,0,0,1,1,0.623,0.043,0.0496,0.043,0.0516
20,3x3x3,binom,RNK,0.05,1,1,0,0,1,1,0.208,0.0476,0.051,0.0428,0.051
20,3x3x3,binom,ART,0.05,1,1,0,0,1,1,0.1,0.7502,0.1066,0.0958,0.1122
20,3x3x3,binom,INT,0.05,1,1,0,0,1,1,0.4088,0.046,0.0496,0.0426,0.0516
20,3x3x3,binom,PAR,0.01,1,1,0,0,1,1,0.3902,0.0096,0.0098,0.0098,0.012
20,3x3x3,binom,RNK,0.01,1,1,0,0,1,1,0.07,0.01,0.0094,0.0088,0.01
20,3x3x3,binom,ART,0.01,1,1,0,0,1,1,0.0282,0.5406,0.031,0.0298,0.0336
20,3x3x3,binom,INT,0.01,1,1,0,0,1,1,0.1974,0.0108,0.0082,0.0084,0.0108
20,3x3x3,binom,PAR,0.05,2,2,0,0,1,1,1,0.0384,0.0508,0.0542,0.061
20,3x3x3,binom,RNK,0.05,2,2,0,0,1,1,0.9716,0.0444,0.0536,0.0536,0.0512
20,3x3x3,binom,ART,0.05,2,2,0,0,1,1,0.2648,1,0.2882,0.299,0.3064
20,3x3x3,binom,INT,0.05,2,2,0,0,1,1,1,0.0432,0.0488,0.0482,0.0518
20,3x3x3,binom,PAR,0.01,2,2,0,0,1,1,1,0.0056,0.0122,0.013,0.018
20,3x3x3,binom,RNK,0.01,2,2,0,0,1,1,0.921,0.008,0.0108,0.012,0.0106
20,3x3x3,binom,ART,0.01,2,2,0,0,1,1,0.1224,1,0.142,0.1416,0.1502
20,3x3x3,binom,INT,0.01,2,2,0,0,1,1,1,0.0068,0.0102,0.0114,0.0114
20,3x3x3,binom,PAR,0.05,4,4,0,0,1,1,1,0.0358,0.0504,0.0498,0.062
20,3x3x3,binom,RNK,0.05,4,4,0,0,1,1,1,0.0468,0.0484,0.0492,0.0532
20,3x3x3,binom,ART,0.05,4,4,0,0,1,1,0.867,1,0.9142,0.9178,0.932
20,3x3x3,binom,INT,0.05,4,4,0,0,1,1,1,0.044,0.0466,0.047,0.0518
20,3x3x3,binom,PAR,0.01,4,4,0,0,1,1,1,0.0064,0.0126,0.015,0.0248
20,3x3x3,binom,RNK,0.01,4,4,0,0,1,1,1,0.0094,0.0124,0.013,0.0152
